,type,bedroom,bathroom,size(sqft),address,price,address,url
5961,Sous-sol,3 1/2,1,10,"j3y2t1, Canada",900,"j3y2t1, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/apartment-3-1-2-a-louer-st-hubert/1581747879
5962,Sous-sol, 1 ½ ou 2 ½,1,1 000,"9665 Av. Radisson, Brossard, QC J4X 2W1, Canada",699,"9665 Av. Radisson, Brossard, QC J4X 2W1, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/brossard-costco-cutie-bungalow-basement/1581715513
5963,Sous-sol, 1 ½ ou 2 ½,1,340,"2632 Louis-Veuillot, H1N 2P3, Montréal, QC",900,"2632 Louis-Veuillot, H1N 2P3, Montr�al, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-1-1-2-meuble-secteur-mercier-hochelaga-maisonneuve/1581660101
5964,Sous-sol, 3 1/2 et coin détente,1,1 000,"4665 Av. Carlton, Montréal, QC H3W 1G5, Canada",750,"4665 Av. Carlton, Montr�al, QC H3W 1G5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-apartment-750-everything-included/1581689579
5965,Sous-sol,6 1/2,1,2 000,"4884 Rue Saint-Dominique, Montréal, QC H2T 1T8, Canada",1 500,"4884 Rue Saint-Dominique, Montr�al, QC H2T 1T8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6-1-2-au-coeur-du-plateau-semi-sous-sol/1560799937
5966,Sous-sol,3 1/2,1,1,"1515 Av. Woodland, Montréal, QC H4E 2H9, Canada",Sur,"1515 Av. Woodland, Montr�al, QC H4E 2H9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-demi-sous-sol-a-sud-ouest-5-minutes-de-jolicoeur/1581650417
5967,Sous-sol,3 1/2,1,600,"760 Bd Quinn, Longueuil, QC J4H 2N5, Canada",950,"760 Bd Quinn, Longueuil, QC J4H 2N5, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/magnifique-grand-3-1-2-760-rue-quinn-a-longueuil/1581648112
5968,Sous-sol, 5 1/2 et coin détente,1,1 250,"1436 Av. Jeanne-d'Arc, Montréal, QC H1W 3T4, Canada",1 495,"1436 Av. Jeanne-d'Arc, Montr�al, QC H1W 3T4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renove-3-ch-fermees-homa-metro-pie-ix/1572278699
5969,Sous-sol, 1 ½ ou 2 ½,1,700,", Montreal  H4V 1Z3 QC, Canada",800,", Montreal  H4V 1Z3 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/furnished-studio-apartment-for-rent-next-to-concordia-loyola/1581293030
5970,Sous-sol,3 1/2,1,700,", H1S 1W2, Montréal, QC",700,", H1S 1W2, Montr�al, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-au-semi-sous-sol-dun-duplex-a-st-leonard/1581630565
5971,Sous-sol,4 1/2,1,1 000,"9190 Rue Larin, Saint-Léonard, QC H1R 2P2, Canada",895,"9190 Rue Larin, Saint-L�onard, QC H1R 2P2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-chauffe-a-saint-leonard-demi-sous-sol/1581621745
5972,Sous-sol,4 1/2,1,1 234,"Rue Sirois, McMasterville, QC J3G 1A5, Canada",960,"Rue Sirois, McMasterville, QC J3G 1A5, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/urgent-appartement-en-sous-location/1581616410
5973,Sous-sol, 3 1/2 et coin détente,1,580,"Rue de l'Alsace, Blainville, QC J7C 4Z9, Canada",900,"Rue de l'Alsace, Blainville, QC J7C 4Z9, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/bachlor-3-1-2-a-louer-meuble/1581573532
5974,Sous-sol, 1 ½ ou 2 ½,1,200,"450 Rue Saint-Antoine E, Montréal, QC H2Y 1A5, Canada",180,"450 Rue Saint-Antoine E, Montr�al, QC H2Y 1A5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/montreal-old-port-garage-parking-place-for-rent/1581571220
5975,Sous-sol,3 1/2,1.5,1 200,"11323 Av. Georges-Pichet, Montréal-Nord, QC H1G 5K8, Canada",650,"11323 Av. Georges-Pichet, Montr�al-Nord, QC H1G 5K8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-bas-duplex/1581503895
5976,Sous-sol,3 1/2,1,500,"5730 Bd Davis, Saint-Hubert, QC J3Y 3J1, Canada",1 300,"5730 Bd Davis, Saint-Hubert, QC J3Y 3J1, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/sous-sol-de-luxe-3-1-2/1581487280
5977,Sous-sol,4 1/2,1,400,"10827 Saint-francois-d'assise Rue, h2b2n4, montreal, QC",830,"10827 Saint-francois-d'assise Rue, h2b2n4, montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ahuntsic-4-a-louer/1581448204
5978,Sous-sol,3 1/2,1,400,"6743 Rue Pierre-Gaulin, Montréal, QC H1M 2V9, Canada",780,"6743 Rue Pierre-Gaulin, Montr�al, QC H1M 2V9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer/1581425553
5979,Sous-sol,3 1/2,1,420,"Lasalle, QC H8N 1M8, Canada",775,"Lasalle, QC H8N 1M8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-and-half-semi-basement-apartment-utility-included/1581424166
5980,Sous-sol, 5 1/2 et coin détente,1,1 600,"737-A Av Davaar, H2V 3B3, MONTRÉAL, QC",1 600,"737-A Av Davaar, H2V 3B3, MONTR�AL, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/huge-superbe-appartement-a-louer-for-rent-outremont/1581416505
5981,Sous-sol,4 1/2,1,800,"H1T1M2, Canada",975,"H1T1M2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-salon-double-demi-sous-sol-rosemont/1581415962
5982,Sous-sol, 3 1/2 et coin détente,1,1 000,"4665 Av. Carlton, Montréal, QC H3W 1G5, Canada",750,"4665 Av. Carlton, Montr�al, QC H3W 1G5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/bright-clean-3-1-2-basement-apartment/1581402869
5983,Appartement,4 1/2,1,Non,"4560 rue Sainte-Catherine Ouest, Montreal, QC, H3Z 1S2",1 699,"4560 rue Sainte-Catherine Ouest, Montreal, QC, H3Z 1S2",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4560-sainte-catherine-o:-apartment-for-rent-in-westmount/1580347530
5984,Appartement,3 1/2,1,650,"7130 Casgrain, H2S 3A4, Montreal, QC",1 495,"7130 Casgrain, H2S 3A4, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/elegant-cozy-prime-location-little-italy-j-t-market-adjacent/1580356569
5985,Appartement, 4 1/2 et coin détente,1,850,"8551  avenue , Montréal  H1J 1V3 QC, Canada",1 495,"8551  avenue , Montr�al  H1J 1V3 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-anjou/1580355997
5986,Appartement, 6 1/2 et coin détente,1,1 500,"Avenue Macdonald, Québec H3X, Canada",Sur,"Avenue Macdonald, Qu�bec H3X, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-for-rent-hampstead/1567352529
5987,Appartement,5 1/2,1,Non,"4454 avenue Coolbrook, Montreal, QC, H4A 3G2",1 799,"4454 avenue Coolbrook, Montreal, QC, H4A 3G2",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartements-coolbrook:-apartment-for-rent-in-monkland-village/1580353550
5988,Appartement,3 1/2,1,Non,"4560 rue Sainte-Catherine Ouest, Montreal, QC, H3Z 1S2",1 249,"4560 rue Sainte-Catherine Ouest, Montreal, QC, H3Z 1S2",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4560-sainte-catherine-o:-apartment-for-rent-in-westmount/1580347935
5989,Appartement,3 1/2,1,Non,"1025 rue Sherbrooke Est, Montreal, QC, H2L 1L4",1 550,"1025 rue Sherbrooke Est, Montreal, QC, H2L 1L4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/la-tour-lafontaine:-apartment-for-rent-in-downtown-montreal/1580347069
5990,Appartement,3 1/2,1,Non disponible,"5120 avenue Earnscliffe, Montreal, QC, H3X 1V4",1 550,"5120 avenue Earnscliffe, Montreal, QC, H3X 1V4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/la-tour-hampstead:-apartment-for-rent-in-hampstead/1580347054
5991,Appartement,4 1/2,1,900,"1143 Rue Soulanges, Montréal, QC H3K 2L7, Canada",1 100,"1143 Rue Soulanges, Montr�al, QC H3K 2L7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-4-1-2-apt-for-rent-in-psc/1569888217
5992,Appartement,3 1/2,1,800,"3330 Av. Ridgewood, Montréal, QC H3V 1C1, Canada",860,"3330 Av. Ridgewood, Montr�al, QC H3V 1C1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-appartment-renovted/1580354568
5993,Appartement, 6 1/2 et coin détente,1,900,"4826 Rue Jeanne-Mance, Montréal, QC H2V 4J7, Canada",1 950,"4826 Rue Jeanne-Mance, Montr�al, QC H2V 4J7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6-1-2-a-louer-4826-jeanne-mance-mont-royal/1580354070
5994,Appartement,4 1/2,1,Non,"1025 rue Sherbrooke Est, Montreal, QC, H2L 1L4",1 799,"1025 rue Sherbrooke Est, Montreal, QC, H2L 1L4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/la-tour-lafontaine:-apartment-for-rent-in-downtown-montreal/1580347093
5995,Appartement,3 1/2,1,Non,"6950 avenue Fielding, Montreal, QC, H4V 1P7",1 349,"6950 avenue Fielding, Montreal, QC, H4V 1P7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6950-fielding:-apartment-for-rent-in-cote-saint-luc/1580346880
5996,Appartement,3 1/2,1,650,"111-50 Rue Quintin, Ville Saint-Laurent, QC, H4N 3A5",949,"111-50 Rue Quintin, Ville Saint-Laurent, QC, H4N 3A5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-a-louer-111-50-rue-quintin-ville-saint-laurent/1580347164
5997,Appartement,3 1/2,1,Non,"6950 avenue Fielding, Montreal, QC, H4V 1P7",1 399,"6950 avenue Fielding, Montreal, QC, H4V 1P7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6950-fielding:-apartment-for-rent-in-cote-saint-luc/1580346648
5998,Appartement,3 1/2,1,Non disponible,"6950 avenue Fielding, Montreal, QC, H4V 1P7",1 399,"6950 avenue Fielding, Montreal, QC, H4V 1P7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6950-fielding:-apartment-for-rent-in-cote-saint-luc/1580346631
5999,Appartement,5 1/2,1,1 200,"6724 R. Saint-Denis, Montréal, QC H2S 2S2, Canada",1 900,"6724 R. Saint-Denis, Montr�al, QC H2S 2S2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-5-5-metro-jean-talon-petite-italie-5-pieces-fermees/1579064500
6000,Appartement, 5 1/2 et coin détente,1,1 200,"6675 10e Avenue, Montréal, QC H1Y 2H8, Canada",1 950,"6675 10e Avenue, Montr�al, QC H1Y 2H8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-parc-molson-beaubien/1580350101
6001,Appartement,3 1/2,1,500,"2150 Boulevard de Maisonneuve O, Montréal, QC H3H 1L2, Canada",1 189,"2150 Boulevard de Maisonneuve O, Montr�al, QC H3H 1L2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-condo-for-rent-1-month-rent-free/1580349988
6002,Appartement, 1 ½ ou 2 ½,1,200,"6420 Av. Somerled, Montréal, QC H4V 1S3, Canada",660,"6420 Av. Somerled, Montr�al, QC H4V 1S3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-1-2-furnished-all-included/1580349077
6003,Appartement,4 1/2,1,700,"8853 Gloria, H8R2W3, Lasalle, QC",Sur,"8853 Gloria, H8R2W3, Lasalle, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-41-2-2-chambres-au-2e-etage/1580348428
6004,Appartement, 4 1/2 et coin détente,1,Non disponible,"502 Avenue Delmar, Pointe-Claire, QC, H9R 4A6",1 231,"502 Avenue Delmar, Pointe-Claire, QC, H9R 4A6",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-bedrooms-for-rent-receive-the-3rd-month-of-rent-fre/1571760444
6005,Appartement,3 1/2,1,710,"4800 rue Paul-Pouliot, Pierrefonds, QC, H9K 0A7",1 170,"4800 rue Paul-Pouliot, Pierrefonds, QC, H9K 0A7",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/nouveau-condo-3-1-2-a-louer-a-pierrefonds/1505845188
6006,Appartement,4 1/2,1,Non,"1060 Crémazie Ouest, Montreal, QC, H3N 1A4",920,"1060 Cr�mazie Ouest, Montreal, QC, H3N 1A4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/super-4-1-2-cremazie-ouest-parc-extension/1539392563
6007,Appartement,3 1/2,1,602,"2125 rue Saint-Marc, Montreal, QC, H3H 2P1",1 355,"2125 rue Saint-Marc, Montreal, QC, H3H 2P1",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/promo-3-downtown-near-concordia-gym-sauna-all-included/1580946872
6008,Appartement,4 1/2,1,1 111,"768 Rue Irène, Montréal, QC H4C 2P3, Canada",1 345,"768 Rue Ir�ne, Montr�al, QC H4C 2P3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-2-bedroom-high-ceiling-apartment-for-rent-irene/1576477467
6009,Appartement,4 1/2,1,Non,"4560 rue Sainte-Catherine Ouest, Montreal, QC, H3Z 1S2",1 699,"4560 rue Sainte-Catherine Ouest, Montreal, QC, H3Z 1S2",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4560-sainte-catherine-o:-apartment-for-rent-in-westmount/1580347799
6010,Appartement, 5 1/2 et coin détente,1,1 100,"H4L3T8, Canada",1 450,"H4L3T8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/fully-renovated-5-1-2-apartment-in-saint-laurent-:-907-roy/1580347367
6011,Appartement,4 1/2,1,860,"Rue Bousquet, Laval, QC H7N 5A6, Canada",1 195,"Rue Bousquet, Laval, QC H7N 5A6, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/4-1-2-a-louer-renove-1er-octobre-situe-a-pont-viau-laval/1580343508
6012,Appartement,4 1/2,1,1 200,"4975 Boul. Edouard-Montpetit, Montreal H3W 1R1 QC",Sur,"4975 Boul. Edouard-Montpetit, Montreal H3W 1R1 QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-et-1-2-renove-disponible-septembre/1580342954
6013,Appartement,4 1/2,1.5,1 010,"1500 Rue des Bassins, Montréal, QC H3C 0N3, Canada",2 950,"1500 Rue des Bassins, Montr�al, QC H3C 0N3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/stunning-1000-sqft-2-bedroom-condo-in-griffintown/1580341841
6014,Appartement,3 1/2,1,800,"235 Cuvillier ouest #417, J4L0A7, Longueuil, QC",1 330,"235 Cuvillier ouest #417, J4L0A7, Longueuil, QC",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/3-1-2-a-louer-longueuil/1580340208
6015,Appartement,4 1/2,1,650,"6345 Rue Chabot, Montréal, QC H2G 2T3, Canada",1 200,"6345 Rue Chabot, Montr�al, QC H2G 2T3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renove-3-1-2-petite-patrie-terrasse-privee-semi-meubles/1564236184
6016,Appartement,3 1/2,1,45,"5222 Av. Prince-Of-Wales, Montréal, QC H4V 2N1, Canada",860,"5222 Av. Prince-Of-Wales, Montr�al, QC H4V 2N1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-3-1-2-a-louer-dans-ndg/1580246262
6017,Appartement,6 1/2,1,1 200,"2189 Av. de Melrose, Montréal, QC H4A 2R7, Canada",2 000,"2189 Av. de Melrose, Montr�al, QC H4A 2R7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/big-and-bright-6-and-half-for-rent-in-the-middle-of-ndg/1580337470
6018,Appartement,4 1/2,2,1 000,"1213 Rue Sainte-Catherine E, Montréal, QC H2L 2H1, Canada",Sur,"1213 Rue Sainte-Catherine E, Montr�al, QC H2L 2H1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-dans-le-coeur-du-village/1557141592
6019,Appartement,5 1/2,1,1 000,"219 Rue Saint-Zotique E, Montréal, QC H2S 1L2, Canada",1 400,"219 Rue Saint-Zotique E, Montr�al, QC H2S 1L2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-tout-juste-renove-petite-italie/1580334102
6020,Maison en rangée,5 1/2,1.5,1 200,"23e Avenue, Rosemont H1T4C1 QC",2 000,"23e Avenue, Rosemont H1T4C1 QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/safe-oasis-in-the-busy-city:-3-bedroom-townhouse-for-rent/1574286524
6021,Maison en rangée, 6 1/2 et coin détente,1.5,700,"3 Markham Rd, Beaconsfield, QC H9W 5X2, Canada",Sur,"3 Markham Rd, Beaconsfield, QC H9W 5X2, Canada",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/town-house-for-rent/1578689492
6022,Maison en rangée,5 1/2,1.5,1 300,"H9B1Y5, Canada",1 695,"H9B1Y5, Canada",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/town-house-maison-de-ville-chauffage-inclus/1578484774
6023,Maison en rangée,5 1/2,1.5,1 225,"773 Rue Guy, Montréal, QC H3J 1T6, Canada",2 400,"773 Rue Guy, Montr�al, QC H3J 1T6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bdr-for-rent/1578461898
6024,Appartement,4 1/2,2,1 100,"4555 Bonavista Avenue, Montreal, QC, H3W 2C7",2 505,"4555 Bonavista Avenue, Montreal, QC, H3W 2C7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/newly-renovated-4-5-3-months-free-in-westmount-adj-id-903/1571428950
6025,Appartement,5 1/2,2,1 100,"4555 Bonavista Avenue, Montreal, QC, H3W 2C7",3 295,"4555 Bonavista Avenue, Montreal, QC, H3W 2C7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/newly-refurbished-5-5-3-months-free-westmount-adj-id-52/1569485419
6026,Appartement,3 1/2,1,Non,"1180 rue du Sussex, Montréal, QC, H3H 0B5",1 675,"1180 rue du Sussex, Montr�al, QC, H3H 0B5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nouveau-3-1-2-1cac-a-louer-metro-atwater-centre-ville-mtl/1505786474
6027,Appartement,4 1/2,1,675,"1603 Avenue Laurier E, Montréal, QC H2J 1J1, Canada",1 120,"1603 Avenue Laurier E, Montr�al, QC H2J 1J1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-plateau-mont-royal-laurier/1575979066
6028,Appartement,4 1/2,1,1,"8817 Rue Berri, Montréal, QC H2M 2T9, Canada",985,"8817 Rue Berri, Montr�al, QC H2M 2T9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-985-ahuntsic-metro-cremazie-2eme-etage-h2m-1p5/1582211480
6029,Appartement,6 1/2,1,975,"H2J3Y9, Canada",1 595,"H2J3Y9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-mont-royal/1581303746
6030,Appartement,3 1/2,1,450,"5311 Sherbrooke West, Montreal, QC, H4A 1V3",740,"5311 Sherbrooke West, Montreal, QC, H4A 1V3",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-2-5-avail-july-vendome-ndg-sherbrooke-w/1563501526
6031,Appartement, 1 ½ ou 2 ½,1,Non disponible,"1190 Du Fort, Montreal, QC, H3H 2B5",710,"1190 Du Fort, Montreal, QC, H3H 2B5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-disponible-juillet-downtown-guy/1561314749
6032,Appartement,4 1/2,1,Non disponible,"316-320 Cartier Ouest, Laval, QC, H7N 2J2",990,"316-320 Cartier Ouest, Laval, QC, H7N 2J2",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/4-5-pour-le-1-juillet-laval-des-rapides-metro-de-la-concorde/1565287899
6033,Appartement,3 1/2,1,590,"1190 Du Fort, Montreal, QC, H3H 2B5",995,"1190 Du Fort, Montreal, QC, H3H 2B5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/bright-beautiful-3-5-avail-july-downtown-guyconcordia/1563324139
6034,Appartement,4 1/2,1,745,"1190 Du Fort, Montreal, QC, H3H 2B5",1 320,"1190 Du Fort, Montreal, QC, H3H 2B5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-4-5-available-july-1st-downtown-guy-concordia/1561314751
6035,Appartement,4 1/2,1,745,"1190 Du Fort, Montreal, QC, H3H 2B5",1 345,"1190 Du Fort, Montreal, QC, H3H 2B5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-4-5-avail-now-downtown-atwater-guy-concordia/1557734224
6036,Appartement,5 1/2,1,778,"2025-2125, Montreal, QC, H4A 3J2",1 250,"2025-2125, Montreal, QC, H4A 3J2",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/fully-renovated-5-5-available-now-ndg-vendome/1557734213
6037,Appartement,4 1/2,1,Non disponible,"2025-2125, Montreal, QC, H4A 3J2",1 195,"2025-2125, Montreal, QC, H4A 3J2",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/fully-renovated-4-5-available-now-decarie-ndg-vendome/1549163038
6038,Appartement,6 1/2,1,1 190,"2025-2125, Montreal, QC, H4A 3J2",1 425,"2025-2125, Montreal, QC, H4A 3J2",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/duplex-grand-6-5-sur-decarie-ndg-vendome/1505826618
6039,Appartement,4 1/2,1,770,"2025-2125, Montreal, QC, H4A 3J2",1 145,"2025-2125, Montreal, QC, H4A 3J2",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-2-chambres-dispo-maintenant-ndg-vendome/1553939457
6040,Appartement,4 1/2,1.5,970,"7 Cote st Catherine, Montreal, QC, H2V 1Z9",1 280,"7 Cote st Catherine, Montreal, QC, H2V 1Z9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-4-5-available-now-plateau-metro-mont-royal/1556235932
6041,Appartement,3 1/2,1,Non disponible,"7 Cote st Catherine, Montreal, QC, H2V 1Z9",825,"7 Cote st Catherine, Montreal, QC, H2V 1Z9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cosy-studio-available-sept-1st-plateau-metro-mont-royal/1580687247
6042,Appartement,3 1/2,1,596,"7 Cote st Catherine, Montreal, QC, H2V 1Z9",965,"7 Cote st Catherine, Montreal, QC, H2V 1Z9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-available-sept-1st-plateau-metro-mont-royal/1570084219
6043,Appartement,4 1/2,1,Non disponible,"7355 Acadie, Montreal, QC, H3N 2V6",1 020,"7355 Acadie, Montreal, QC, H3N 2V6",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/fully-renovated-4-5-now-acadie-metro-parc-ex/1577273386
6044,Appartement,3 1/2,1,729,"7705 Boulevard Acadie, Montreal, QC, H3N 2W1",850,"7705 Boulevard Acadie, Montreal, QC, H3N 2W1",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/fully-renovated-3-5-available-sept-1st-acadie-parc/1539241576
6045,Appartement,3 1/2,1,452,"7705 Boulevard Acadie, Montreal, QC, H3N 2W1",760,"7705 Boulevard Acadie, Montreal, QC, H3N 2W1",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-2-5-available-july-parc-extension-jean-talon/1570061625
6046,Appartement,5 1/2,1,1 025,"608 Rue Guizot E, Montréal, QC H2P 1N5, Canada",1 965,"608 Rue Guizot E, Montr�al, QC H2P 1N5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-renove-a-louer-villeray/1580823197
6047,Appartement,3 1/2,1,465,"6345 40e Avenue #3, Montréal, QC H1T 2V8, Canada",710,"6345 40e Avenue #3, Montr�al, QC H1T 2V8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/photo-appartements/1581822452
